"name","status","canonical","replacement","since","notes"
"plot_pupil_registration","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 037-pupil-registration.R. Lifecycle status does not establish construct validity."
"plot_pupil_spectrum","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 064-next-generation-plots-0-8.R. Lifecycle status does not establish construct validity."
"plot_pupil_timeseries","core","plot_pupil_timeseries",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_recalibration_before_after","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 034-calibration-recalibration.R. Lifecycle status does not establish construct validity."
"plot_recurrence_matrix","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 039-recurrence-analysis.R. Lifecycle status does not establish construct validity."
"plot_recurrence_network","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 039-recurrence-analysis.R. Lifecycle status does not establish construct validity."
"plot_registered_pupil_effects","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 037-pupil-registration.R. Lifecycle status does not establish construct validity."
"plot_reliability_by_metric","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 035-process-reliability.R. Lifecycle status does not establish construct validity."
"plot_representative_scanpath","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 041-representative-scanpaths.R. Lifecycle status does not establish construct validity."
"plot_sampling_rate","core","plot_sampling_rate",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_sbc_rank","workflow","plot_sbc_rank",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"plot_scanpath","core","plot_scanpath",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_scanpath_atlas","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 041-representative-scanpaths.R. Lifecycle status does not establish construct validity."
"plot_scanpath_dispersion","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 041-representative-scanpaths.R. Lifecycle status does not establish construct validity."
"plot_scanpath_similarity_matrix","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 041-representative-scanpaths.R. Lifecycle status does not establish construct validity."
"plot_screen_coverage","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 034-calibration-recalibration.R. Lifecycle status does not establish construct validity."
"plot_selected_bank_profile","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 043-item-bank-optimization.R. Lifecycle status does not establish construct validity."
"plot_sensitivity","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 030-measurement-intelligence-utils.R. Lifecycle status does not establish construct validity."
"plot_session_stability","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 035-process-reliability.R. Lifecycle status does not establish construct validity."
"plot_signal_quality","core","plot_signal_quality",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_spatial_residuals","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 040-fixation-point-process.R. Lifecycle status does not establish construct validity."
"plot_temporal_excitation_kernel","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 040-fixation-point-process.R. Lifecycle status does not establish construct validity."
"plot_transition_matrix","core","plot_transition_matrix",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_trial_timeline","core","plot_trial_timeline",,"0.9.0.9000","Curated module-level core classification; source: 012-plots.R. Lifecycle status does not establish construct validity."
"plot_uncertainty_by_item","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 033-process-uncertainty.R. Lifecycle status does not establish construct validity."
"plot_uncertainty_by_stage","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 033-process-uncertainty.R. Lifecycle status does not establish construct validity."
"plot_uncertainty_tornado","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 033-process-uncertainty.R. Lifecycle status does not establish construct validity."
"plot_uncertainty_waterfall","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 033-process-uncertainty.R. Lifecycle status does not establish construct validity."
"plot_validation_failures","workflow","plot_validation_failures",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"plot_validation_runtime","workflow","plot_validation_runtime",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"plot_variance_components","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 035-process-reliability.R. Lifecycle status does not establish construct validity."
"plot_warping_functions","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 037-pupil-registration.R. Lifecycle status does not establish construct validity."
"plot_windowed_recurrence","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 039-recurrence-analysis.R. Lifecycle status does not establish construct validity."
"posterior_predictive_discrepancies","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"posterior_sbc_contract","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 052-irt-validation-0-7.R. Lifecycle status does not establish construct validity."
"power_process_simulation","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 014-simulation.R. Lifecycle status does not establish construct validity."
"preaction_process_features","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 066-process-decision-features-0-8.R. Lifecycle status does not establish construct validity."
"predict_aoi_trajectory","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 060-process-window-representations-0-8.R. Lifecycle status does not establish construct validity."
"predict_fixation_intensity","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 040-fixation-point-process.R. Lifecycle status does not establish construct validity."
"predict_item_parameter_priors","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 062-context-process-structure-0-8.R. Lifecycle status does not establish construct validity."
"predict_process_centiles","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 045-process-norms.R. Lifecycle status does not establish construct validity."
"predict_theta_at_time","experimental",,,"0.9.0.9000","Curated module-level experimental classification; source: 051-advanced-process-irt-0-7.R. Lifecycle status does not establish construct validity."
