r_name,python_name,source_file,rd_help,r_signature,arg_count,uses_dots,s3_generic_or_method,related_tests,related_articles,lifecycle_status,plot_candidate,python_module,python_test_file,p0_discovered,p1_api,p2_structural,p3_semantic,p4_numerical,p5_algorithmic,p6_plot,p7_docs_examples,blocker
validate_bids_eye_semantics,validate_bids_eye_semantics,R/048-semantic-validation-0-7.R,man/validate_bids_eye_semantics.Rd,"(data, metadata, events_metadata = NULL)",3,False,False,tests/testthat/test-0-7-semantic-validation.R,vignettes/validation-evidence-0-7.Rmd,unclassified,False,eyeprocesspy.semantic_validation_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validate_hed_event_semantics,validate_hed_event_semantics,R/048-semantic-validation-0-7.R,man/validate_hed_event_semantics.Rd,"(events, hed_column = ""HED"")",2,False,False,,vignettes/validation-evidence-0-7.Rmd,unclassified,False,eyeprocesspy.semantic_validation_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validate_irt_model,validate_irt_model,R/049-multimodal-irt-registry.R,man/validate_irt_model.Rd,"(spec, validation = NULL, ...)",3,True,False,,vignettes/multimodal-process-irt-0-7.Rmd,experimental,False,src/eyeprocesspy/process_irt_07.py,tests/test_process_irt_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validate_latent_space_process_similarity,validate_latent_space_process_similarity,R/051-advanced-process-irt-0-7.R,man/validate_latent_space_process_similarity.Rd,"(object, process_matrix,
                                                     entity = c(""person"", ""item""))",3,False,False,,vignettes/experimental-process-irt-0-7.Rmd,experimental,False,src/eyeprocesspy/advanced_process_irt_07.py,tests/test_advanced_process_irt_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validate_vendor_semantics,validate_vendor_semantics,R/055-requested-api-completion-0-7.R,man/validate_vendor_semantics.Rd,"(data, contract, metadata = list())",3,False,False,tests/testthat/test-0-7-api-completion.R,,unclassified,False,eyeprocesspy.requested_api_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validate_vendor_timestamp_semantics,validate_vendor_timestamp_semantics,R/048-semantic-validation-0-7.R,man/validate_vendor_timestamp_semantics.Rd,"(data, vendor,
                                                device_time = NULL,
                                                system_time = NULL,
                                                media_time = NULL)",5,False,False,,vignettes/validation-evidence-0-7.Rmd,unclassified,False,eyeprocesspy.semantic_validation_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validation_evidence_levels,validation_evidence_levels,R/048-semantic-validation-0-7.R,man/validation_evidence_levels.Rd,(),0,False,False,,vignettes/process-irt-model-atlas-0-7.Rmd|vignettes/validation-evidence-0-7.Rmd,unclassified,False,eyeprocesspy.semantic_validation_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validation_failure_taxonomy,validation_failure_taxonomy,R/052-irt-validation-0-7.R,man/validation_failure_taxonomy.Rd,(x),1,False,False,,,unclassified,False,src/eyeprocesspy/irt_validation_07.py,tests/test_advanced_process_irt_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
validation_mcse,validation_mcse,R/052-irt-validation-0-7.R,man/validation_mcse.Rd,"(results, metric = c(""bias"", ""rmse"", ""coverage""))",2,False,False,,vignettes/advanced-model-validation-0-7.Rmd,unclassified,False,src/eyeprocesspy/irt_validation_07.py,tests/test_advanced_process_irt_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
vendor_schema_contract,vendor_schema_contract,R/055-requested-api-completion-0-7.R,man/vendor_schema_contract.Rd,"(
    vendor, version = NA_character_, required_fields = character(),
    optional_fields = character(), aliases = list(), timestamp = list(),
    coordinate = list(), units = list(), eye_streams = character(),
    event_fields = character())",10,False,False,tests/testthat/test-0-7-api-completion.R,,unclassified,False,eyeprocesspy.requested_api_07,tests/test_semantic_requested_api_07.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
addm_glam_proxy_features,addm_glam_proxy_features,R/066-process-decision-features-0-8.R,man/addm_glam_proxy_features.Rd,"(
    data, by = c(""person_id"", ""trial_id""), time = ""time_ms"", aoi = ""aoi"",
    target_aoi = ""target"", distractor_aoi = ""distractor"", action_aoi = ""button"")",7,False,False,tests/testthat/test-0-8-decision-plots.R,vignettes/process-decision-proxies-and-frontier-gates.Rmd,unclassified,False,src/eyeprocesspy/operational_validation_08.py,tests/test_operational_validation_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
adjust_pupil_confounds,adjust_pupil_confounds,R/061-pupil-advanced-representations-0-8.R,man/adjust_pupil_confounds.Rd,(x),1,False,False,,vignettes/advanced-pupillometry-representations.Rmd,unclassified,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
aoi_trajectory_features,aoi_trajectory_features,R/060-process-window-representations-0-8.R,man/aoi_trajectory_features.Rd,"(data, person = ""person_id"", trial = ""trial_id"",
                                    time = ""time_ms"", aoi = ""aoi"", bin_ms = 100,
                                    degree = 3L, aois = NULL)",8,False,False,tests/testthat/test-0-8-windows-pupil.R,vignettes/temporal-process-representations.Rmd,unclassified,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
apply_preflight_decision,apply_preflight_decision,R/058-process-preflight-governance-0-8.R,man/apply_preflight_decision.Rd,"(
    data, audit,
    keep_decisions = c(""pass_preflight"", ""use_with_caution""))",3,False,False,,vignettes/process-preflight-and-anomaly-governance.Rmd,review-gated,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
assign_process_feature_family,assign_process_feature_family,R/066-process-decision-features-0-8.R,man/assign_process_feature_family.Rd,"(feature_names, registry = process_feature_family_registry())",2,False,False,,vignettes/process-decision-proxies-and-frontier-gates.Rmd,unclassified,False,src/eyeprocesspy/operational_validation_08.py,tests/test_operational_validation_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_3pl_process_signatures,audit_3pl_process_signatures,R/068-bayesian-3pl-process-diagnostics-0-8.R,man/audit_3pl_process_signatures.Rd,"(
    x, lower_asymptote_quantile = 0.80, fast_rt_quantile = 0.20,
    fast_ttff_quantile = 0.20)",4,False,False,,vignettes/bayesian-and-3pl-process-diagnostics.Rmd,unclassified,False,src/eyeprocesspy/bayesian_3pl_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,Cross-language numerical parity pending R oracle.
audit_biometric_imputation,audit_biometric_imputation,R/067-advanced-sensitivity-diagnostics-0-8.R,man/audit_biometric_imputation.Rd,(...),1,True,False,,,experimental,False,src/eyeprocesspy/sensitivity_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Exact frozen R optional engine is explicit/gated in Python; no silent substitute. Cross-language numerical parity pending.
audit_biometric_preflight,audit_biometric_preflight,R/058-process-preflight-governance-0-8.R,man/audit_biometric_preflight.Rd,"(
    data,
    by = c(""person_id""),
    spec = process_preflight_spec(),
    valid_gaze_prop = ""valid_gaze_prop"",
    valid_pupil_prop = ""valid_pupil_prop"",
    missing_gaze = ""missing_gaze"",
    missing_pupil = ""missing_pupil"",
    rt_ms = ""rt_ms"",
    blink_cluster_count = ""blink_cluster_count"",
    sampling_rate_hz = ""sampling_rate_hz"")",10,False,False,tests/testthat/test-0-8-preflight-drift.R,vignettes/process-preflight-and-anomaly-governance.Rmd,review-gated,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_candidate_item_bank,audit_candidate_item_bank,R/062-context-process-structure-0-8.R,man/audit_candidate_item_bank.Rd,"(object, candidate_data,
                                      difficulty_range = c(-3, 3), discrimination_min = 0.3)",4,False,False,,vignettes/item-seeding-accessibility-and-presentation-fairness.Rmd,unclassified,False,src/eyeprocesspy/context_structure_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,Cross-language numerical parity pending R oracle.
audit_frontier_model_contract,audit_frontier_model_contract,R/065-frontier-gates-0-8.R,man/audit_frontier_model_contract.Rd,"(x, evidence = list())",2,False,False,tests/testthat/test-0-8-validation-frontier.R,,experimental,False,src/eyeprocesspy/frontier_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,Cross-language numerical parity pending R oracle.
audit_item_reduction_sensitivity,audit_item_reduction_sensitivity,R/067-advanced-sensitivity-diagnostics-0-8.R,man/audit_item_reduction_sensitivity.Rd,"(
    erm_model, criterion = list(""itemfit""), alpha = 0.05, maxstep = 5L)",4,False,False,,vignettes/advanced-rasch-mixture-and-imputation-sensitivity.Rmd,experimental,False,src/eyeprocesspy/sensitivity_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Exact frozen R optional engine is explicit/gated in Python; no silent substitute. Cross-language numerical parity pending.
audit_multivariate_process_quality,audit_multivariate_process_quality,R/058-process-preflight-governance-0-8.R,man/audit_multivariate_process_quality.Rd,(...),1,True,False,,,review-gated,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
audit_nonparametric_rasch,audit_nonparametric_rasch,R/067-advanced-sensitivity-diagnostics-0-8.R,man/audit_nonparametric_rasch.Rd,"(
    response_matrix, methods = c(""T1"", ""T10""), n = 100L,
    splitcr = ""median"", seed = 321)",5,False,False,,vignettes/advanced-rasch-mixture-and-imputation-sensitivity.Rmd,experimental,False,src/eyeprocesspy/sensitivity_08.py,tests/test_irt_frontier_08.py,yes,implemented,implemented,implemented_initial,not_started,python_reference_differs,not_applicable,docstring_initial,Exact frozen R optional engine is explicit/gated in Python; no silent substitute. Cross-language numerical parity pending.
audit_presentation_accessibility,audit_presentation_accessibility,R/058-process-preflight-governance-0-8.R,man/audit_presentation_accessibility.Rd,"(
    data, person = ""person_id"", rt = ""rt_ms"", dwell = ""dwell_ms"",
    revisits = ""revisits"", entropy = ""aoi_entropy"", pupil = ""pupil_peak"",
    gaze_validity = ""valid_gaze_prop"", review_quantile = 0.90)",9,False,False,tests/testthat/test-0-8-validity-seeding.R,vignettes/item-seeding-accessibility-and-presentation-fairness.Rmd,review-gated,False,src/eyeprocesspy/process_governance_08.py,tests/test_process_governance_08.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,article_or_example_initial,R oracle pending
